EIA_Plant_ID,CEC_Plant_ID,CEC_PLANT_ID_UNIT_ID_(Combination_Key),Plant_Name,RPS_ID,ARB_ID,Unit,Start_Date,Retired_Unit,Retire_Date,CA-ISO_Resource_ID,CA-ISO_Generating_Unit_Name,Company_Owner_Name,City,County,Prime_Mover_Description,Prime_Energy_Source,Latitude,Longitude,CapacityMW2015,GenerationMWh2015,CapacityMW2014,GenerationMWh2014,CapacityMW2013,GenerationMWh2013,CapacityMW2012,GenerationMWh2012,CapacityMW2011,GenerationMWh2011,WaterDataAvail2015,Hours2015,Diversion2015,Withdrawal2015,Discharge2015,Consumption2015,WaterSource2015,CoolingIntakeGalMin2014,WaterDataAvail2014,Hours2014,Diversion2014,Withdrawal2014,Discharge2014,Consumption2014,WaterSource2014,CoolingIntakeGalMin2014,WaterDataAvail2013,Hours2013,Diversion2013,Withdrawal2013,Discharge2013,Consumption2013,WaterSource2013,CoolingIntakeGalMin2013,WaterDataAvail2012,Hours2012,Diversion2012,Withdrawal2012,Discharge2012,Consumption2012,WaterSource2012,CoolingIntakeGalMin2012,WaterDataAvail2011,Hours2011,Diversion2011,Withdrawal2011,Discharge2011,Consumption2011,WaterSource2011,CoolingIntakeGalMin2011
56707,E0007,E0007Unit 1,El Nido Biomass,60473A,101665,Unit 1,39675,FALSE,,ELNIDP_6_BIOMAS,El Nido Biomass to Energy,Global Ampersand LLC,El Nido,Merced,Steam Turbine,WDS,37.1867,-120.4903,12.5,65094,12.5,67241,12.5,68771,12.5,56770,12.5,20848,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
56706,E0018,E0018Unit 1,Chowchilla II Biomass,60471,101666,Unit 1,39583,FALSE,,CHWCHL_1_BIOMAS,Chow II Biomass to Energy,Global Ampersand LLC,Chowchilla,Madera,Steam Turbine,WDS,37.106668,-120.248504,12.5,66028,12.5,71848,12.5,68982,12.5,59114,12.5,32353,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
52099,E0025,E0025GEN 1,Plant No 2,60294E,101280,GEN 1,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,"Internal Combustion Engine (diesel, piston)",OBG,33.6433,-117.9556,3,12324,3,10454,3,5400.01,3,6821.1,3,6524,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
52099,E0025,E0025GEN 2,Plant No 2,60294E,101280,GEN 2,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,"Internal Combustion Engine (diesel, piston)",OBG,33.6433,-117.9556,3,13060,3,4425.03,3,6785.01,3,7122,3,9013,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
52099,E0025,E0025GEN 3,Plant No 2,60294E,101280,GEN 3,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,"Internal Combustion Engine (diesel, piston)",OBG,33.6433,-117.9556,3,4392.06,3,8130.05,3,11589,3,11322.1,3,17643,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
52099,E0025,E0025GEN 4,Plant No 2,60294E,101280,GEN 4,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,"Internal Combustion Engine (diesel, piston)",OBG,33.6433,-117.9556,3,2317.08,3,10248,3,11928,3,9666,3,5648,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
52099,E0025,E0025GEN 5,Plant No 2,60294E,101280,GEN 5,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,"Internal Combustion Engine (diesel, piston)",OBG,33.6433,-117.9556,3,13665,3,13439,3,7672,3,6809,3,3343.02,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
52099,E0025,E0025GEN 6,Plant No 2,60294E,101280,GEN 6,34121,FALSE,,ELLIS_2_QF,ELLIS AREA LUMPED UNITS,Orange County Sanitation District,Huntington Beach,Orange,Steam Turbine,OBG,33.6433,-117.9556,1,1242,1,1133,1,941,1,1401,1,714.03,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Treated Waste Water,#N/A
10661,E0026,E0026GEN4,Collins Pine Co Project,60074,101250,GEN4,31382,FALSE,,COLPIN_6_COLLNS,COLLINS PINE CO.,Collins Pine Co,Chester,Plumas,Steam Turbine,WDS,40.303422,-121.244431,12,23382,12,22654,12,42182,12,31721.3,12,46522,0,#N/A,#N/A,#N/A,#N/A,#N/A,Chester PUD,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Feather River,#N/A
10300,E0027,E0027GEN1,Desert View Power (Mecca Plant),60692,,GEN1,33543,FALSE,,MIRAGE_2_COCHLA,,Desert View Power (formerly Colmac Energy Inc),Mecca,Riverside,Steam Turbine,WDS,33.586,-116.0873,54.15,323076,54.15,327982,54.15,351291,54.15,327410,54.15,342408,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
10840,E0029,E0029Delano 1,Covanta Delano  Inc,,100933,Delano 1,32843,FALSE,,PANDOL_6_UNIT 1,"Covanta Delano, Inc. Unit 1",Covanta Delano/Mendota,Delano,Kern,Steam Turbine,WDS,35.7144,-119.2337,32,158488,32,174187,32,177174,32,177113,32,185235,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
10840,E0029,E0029Delano 2,Covanta Delano  Inc,,100933,Delano 2,34366,FALSE,,PANDOL_6_UNIT 2,"Covanta Delano, Inc. Unit 2",Covanta Delano/Mendota,Delano,Kern,Steam Turbine,WDS,35.7144,-119.2337,26,107976,26,127493,26,145557,26,144910,26,151556,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
10257,E0032,E0032DWG 1,Diamond Walnut - Retired December 2005,,,DWG 1,29677,TRUE,38667,,,Diamond Walnut Growers Inc,Stockton,San Joaquin,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57827,E0033,E00331,Dinuba Energy,60272,100025,1,37803,FALSE,,DINUBA_6_UNIT,"Dinuba Energy, Inc.",Community Renewable Energy Services Inc,Reedley,Tulare,Steam Turbine,WDS,36.538056,-119.426388,11.5,42881,11.5,61142,11.5,73588,11.5,78361,11.5,68103,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
57827,E0033,E0033DSPV,Dinuba Energy,,100025,DSPV,40848,FALSE,,,,Community Renewable Energy Services Inc,Reedley,Tulare,Photovoltaic,SUN,36.538056,-119.426388,1,1932,1,1932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
56036,E0036,E0036GEN 1,EBMUD Wastewater Treatment Plant Power Generation Station,,,GEN 1,31260,FALSE,,OAK L_7_EBMUD,,East Bay Municipal Utility District (EBMUD),Oakland,Alameda,"Internal Combustion Engine (diesel, piston)",OBG,37.8258,-122.2961,2.15,10687,2.15,9392,2.15,8453,2.15,4073,2.15,3215,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A
56036,E0036,E0036GEN 2,EBMUD Wastewater Treatment Plant Power Generation Station,,,GEN 2,31260,FALSE,,OAK L_7_EBMUD,,East Bay Municipal Utility District (EBMUD),Oakland,Alameda,"Internal Combustion Engine (diesel, piston)",OBG,37.8258,-122.2961,2.15,9724,2.15,3566,2.15,7726,2.15,6850,2.15,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A
56036,E0036,E0036GEN 3,EBMUD Wastewater Treatment Plant Power Generation Station,,,GEN 3,31260,FALSE,,OAK L_7_EBMUD,,East Bay Municipal Utility District (EBMUD),Oakland,Alameda,"Internal Combustion Engine (diesel, piston)",OBG,37.8258,-122.2961,2.15,4220,2.15,11374,2.15,10292,2.15,10865,2.15,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,WWTP and Potable water,#N/A
10052,E0037,E0037GEN 1,DG Fairhaven Power Plant,60076,100026,GEN 1,31670,FALSE,,FAIRHV_6_UNIT,FAIRHAVEN POWER CO.,Marubeni Sustainable Energy Inc,Samoa,Humboldt,Steam Turbine,WDS,40.7995,-124.2028,15,118797,15,122925,15,115522,15,126232,15,117228,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
54517,E0038,E00381,SPI - Sonora - Restarted 1/1/2012 (Shut Down 9/28/2009),60576,101682,1,36923,TRUE,40084,SPIFBD_1_PL1X2,Sonora,Sierra Pacific Industries Inc,Sonora,Tuolumne,#N/A,#N/A,37.966389,-120.317777,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
54517,E0038,E0038GEN1,SPI - Sonora - Restarted 1/1/2012 (Shut Down 9/28/2009),60576,101682,GEN1,40909,FALSE,,SPIFBD_1_PL1X2,Sonora,Sierra Pacific Industries Inc,Sonora,Tuolumne,Steam Turbine,WDS,37.966389,-120.317777,7.5,31574,7.5,31501,7.5,26330,7.5,28543,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
10607,E0039,E0039GEN1,Fort Bragg Western Wood Products - Retired December 2001,,,GEN1,29221,TRUE,37256,,,Georgia Pacific Corp,Fort Bragg,Mendocino,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10777,E0041,E0041GEN 1,HL Power Company (Honey Lake),60077,100029,GEN 1,32715,FALSE,,HONEYL_6_UNIT,,HL Power Co,Wendel,Lassen,Steam Turbine,WDS,40.368338,-120.264848,35.5,194766,35.5,189181,35.5,200712,35.5,198508,35.5,160285,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
50363,E0042,E00421,Mesquite Lake Resource Recovery Project - Retired Dec 2008,,,1,32143,TRUE,39813,,,Chateau Energy Inc,Imperial,Imperial,#N/A,#N/A,32.903826,-115.511949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A
50363,E0042,E0042L313,Mesquite Lake Resource Recovery Project - Retired Dec 2008,60574,,L313,32143,TRUE,39813,,,Chateau Energy Inc,Imperial,Imperial,#N/A,#N/A,32.903826,-115.511949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado River,#N/A
10780,E0043,E0043GEN1,J R Wood Incorporated - Retired December 2004,,,GEN1,33604,TRUE,38352,,,Dole Packaged Frozen Foods,Atwater,Merced,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10074,E0048,E0048GEN1,Samoa Pulp Mill (Closed) - Retired December 2008,,,GEN1,23863,TRUE,39813,LAPAC_6_UNIT,Freshwater Tissue Company,Evergreen Pulp Incorporated,Samoa,Humboldt,#N/A,#N/A,40.8054,-124.1949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Mad River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Mad River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Mad River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Mad River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Mad River,#N/A
MISSING,E0050,E00501,Madera Power (offline 3/28/2012 - repowered 2013),60273,101278,1,37043,FALSE,,CAPMAD_1_UNIT 1,,Madera Power LLC,Firebaugh,Madera,Steam Turbine,WDS,#N/A,,25,0.03,25,0.12,25,0.12,25,36557.6,25,146120,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50950,E0051,E0051Unit 1,Wheelabrator Martell Inc - Retired December 2003,,,Unit 1,31472,TRUE,37956,,,Wheelabrator Martell Inc,Sutter Creek,Amador,#N/A,#N/A,38.367222,-120.804444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
10837,E0052,E00521,Covanta Mendota LP,60078E,100035,1,32690,FALSE,,MENBIO_6_UNIT,MENDOTA BIOMASS POWER,Covanta Delano/Mendota,Mendota,Fresno,Steam Turbine,WDS,36.755896,-120.365422,28,6047.11,28,179203,28,175941,28,168189,28,165204,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
10837,E0052,E0052Main,Covanta Mendota LP,,100035,Main,32813,FALSE,,MENBIO_6_UNIT,MENDOTA BIOMASS POWER,Covanta Delano/Mendota,Mendota,Fresno,#N/A,#N/A,36.755896,-120.365422,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
55094,E0054,E0054UNT1-4,MM San Diego LLC - Miramar Landfill,,100036,UNT1-4,35612,FALSE,,MSHGTS_6_MMARLF,MIRAMAR LANDFILL,Fortistar Methane Group,San Diego,San Diego,"Internal Combustion Engine (diesel, piston)",LFG,32.844845,-117.162747,6.52,51008,6.5,46088,6.5,47306,6.5,48764,6.5,49204,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A
54951,E0055,E00552,Monterey Regional Water Pollution Control Cogen,,,2,33239,FALSE,,CSTRVL_7_MRWMD,,MRWPCA,Marina,Monterey,"Internal Combustion Engine (diesel, piston)",LFG,36.7056,-121.7714,0.58,2850,0.58,2478,0.58,2849,0.58,2802,0.58,2637,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A
54951,E0055,E00553,Monterey Regional Water Pollution Control Cogen,,,3,33239,FALSE,,CSTRVL_7_MRWMD,,MRWPCA,Marina,Monterey,"Internal Combustion Engine (diesel, piston)",LFG,36.7056,-121.7714,0.58,2850,0.58,2478,0.58,2849,0.58,2802,0.58,2637,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A
54951,E0055,E0055Unit 1,Monterey Regional Water Pollution Control Cogen,,,Unit 1,33239,FALSE,,CSTRVL_7_MRWMD,,MRWPCA,Marina,Monterey,"Internal Combustion Engine (diesel, piston)",LFG,36.7056,-121.7714,0.58,2850,0.58,2478,0.58,2849,0.58,2802,0.58,2637,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wastewater,#N/A
54468,E0056,E0056GEN 1,Mount  Lassen Power (Retired 2011),,100038,GEN 1,31199,TRUE,40837,MTNLAS_6_UNIT,,Mt Lassen Power,Westwood,Lassen,#N/A,#N/A,40.2969,-121.0178,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.4,32861.1,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
52204,E0061,E00611,Otay 1 & 2 Power Station,60433A,100106,1,31747,FALSE,,OTAY_6_LNDFL5,Otay 5,Otay Landfill Gas LLC,Chula Vista,San Diego,"Internal Combustion Engine (diesel, piston)",LFG,32.5983,-117.0178,1.87,8013,1.87,10020,1.87,11467,1.85,12433,1.85,12439,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
52204,E0061,E00612,Otay 1 & 2 Power Station,60434A,100106,2,31747,FALSE,,OTAY_6_LNDFL6,Otay 6,Otay Landfill Gas LLC,Chula Vista,San Diego,"Internal Combustion Engine (diesel, piston)",LFG,32.5983,-117.0178,1.87,8411,1.87,11466,1.87,12003,1.85,12441,1.85,11870,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
